1574015476 506 3591 656 216 0 650 1743 279 0 0 49
1574015480 506 3591 656 216 0 650 1743 279 0 0 49
1574015507 506 3591 656 216 0 650 1743 279 0 0 49
1574015704 506 3591 656 216 0 650 1743 279 0 0 49
1574177963 506 3984 656 216 0 650 1743 279 0 0 49
1574197781 506 4096 656 216 0 650 1743 279 0 0 49
1574248634 506 4178 656 216 0 650 1743 279 0 0 49
1574337720 506 5499 656 216 0 650 1743 279 0 0 49
1574339644 506 5573 656 216 0 650 1743 279 0 0 49
1574400133 506 9978 656 216 0 650 1743 279 0 0 49
1574406563 506 9979 656 216 0 650 1743 279 0 0 49
1574408859 506 9980 656 216 0 650 1743 279 0 0 49
1574539624 506 9980 656 216 0 1244 1743 279 0 0 49
1574685263 506 9980 656 216 0 1244 1743 279 0 0 49
1574785603 506 10320 656 216 0 1244 1743 279 0 0 49
1574938093 506 10320 656 216 0 1244 1743 279 0 0 49
1574939088 506 10320 656 216 0 1244 1743 279 0 0 49
1574945524 506 10320 656 216 0 1244 1743 279 0 0 49
1574946277 506 10320 656 216 0 1244 1743 279 0 0 49
1574955266 506 10447 656 216 0 1244 1743 279 0 0 49
1574955475 506 10449 656 216 0 1244 1743 279 0 0 49
1574955534 506 10449 662 216 0 1244 1743 279 0 0 49
1574955587 506 10449 3015 216 0 1244 1743 279 0 0 49
1575467660 506 10449 3015 216 5243 1244 1743 279 0 0 49
1575478098 506 10449 3015 216 5243 1244 1743 279 0 0 49
1575478138 506 10449 3015 4910 5243 1244 1743 279 0 0 49
1575478934 506 10449 3015 5424 5243 1244 1743 279 0 0 49
1575479274 506 10449 3015 5505 5243 1244 1743 279 0 0 49
1575482313 506 10449 3015 10463 5243 1244 1743 279 0 0 49
1575496090 506 10449 3015 10466 5243 1244 1743 279 0 0 49
1575546214 508 10449 3015 10466 5243 1244 1743 279 0 0 49
1575550820 508 10449 3392 10466 5243 1244 1743 279 0 0 49
1575551344 508 10449 3392 10466 5243 1244 1743 279 0 0 49
1575551922 508 11082 3392 10466 5243 1244 1743 279 0 0 49
1575553440 508 11090 3392 10466 5243 1244 1743 279 0 0 49
1575553672 508 11090 3392 10466 5243 1244 1743 279 0 0 49
1575553681 508 11090 3392 10466 5243 1244 1743 279 0 0 49
1575554086 508 11091 3392 10466 5243 1244 1743 279 0 0 49
1575554115 508 11091 3392 10466 5243 1244 1743 279 0 0 49
1575561287 508 11092 3392 10466 5243 1244 1743 279 0 0 49
1575561355 508 11092 3392 10466 5243 1244 1743 279 0 0 49
1575561372 508 14859 3392 10466 5243 1244 1743 279 0 0 49
1575561411 508 14859 3392 10466 5243 1244 1743 279 0 0 49
1575562627 508 14859 3392 10468 5243 1244 1743 279 0 0 49
1575562654 508 14859 3392 10468 5243 1244 1743 279 0 0 49
1575563126 508 14859 3392 10468 5243 1244 1743 279 0 0 49
1575563441 508 14859 7145 10468 5243 1244 1743 279 0 0 49
1575563915 508 14859 7170 10468 5243 1244 1743 279 0 0 49
1575564039 508 14859 7170 10468 5243 1244 1743 279 0 0 49
1575564433 508 14859 7170 10468 5243 1244 1743 279 0 0 49
1575564835 508 16459 7170 10468 5243 1244 1743 279 0 0 49
1575565013 752 16459 7170 10468 5243 1244 1743 279 0 0 49
1575565073 752 16459 7172 10468 5243 1244 1743 279 0 0 49
1575565238 753 16459 7172 10468 5243 1244 1743 279 0 0 49
1575565368 757 16459 7172 10468 5243 1244 1743 279 0 0 49
1575565411 757 16459 7172 10468 5243 1244 1743 279 0 0 49
1575566349 757 16459 7172 10468 5243 1244 1743 279 0 0 49
1575566526 757 16459 7172 10468 5243 1244 1743 279 0 0 49
1575566571 757 16459 7172 10468 5243 1244 1743 279 0 0 49
1575566844 757 16459 7172 10468 5243 1244 1743 279 0 0 49
1575567180 2443 16459 7172 10468 5243 1244 1743 279 0 0 49
1575568504 2443 16459 7172 10819 5243 1244 1743 279 0 0 49
1575568605 2443 16459 7172 10819 5243 1244 1743 279 0 0 49
1575568639 2443 16459 7172 10819 5243 1244 1743 279 0 0 49
1575570521 2443 16459 7172 10819 5243 1244 1743 279 0 0 49
1575578183 2443 16459 7172 10819 5243 1244 7046 279 0 0 49
1575580129 2444 16459 7172 10819 5243 1244 7046 279 0 0 49
1575580242 2444 16459 7172 10819 5243 1244 7046 279 0 0 49
1575580581 2444 16459 7172 10819 5243 1244 7194 279 0 0 49
1575615059 2447 16459 7172 10819 5243 1244 7194 279 0 0 49
1575615115 2447 16484 7172 10819 5243 1244 7194 279 0 0 49
1575615997 2447 16484 7172 10819 5243 1244 7194 279 0 0 49
1575617739 2447 16484 7172 10819 5243 1244 7194 279 0 0 49
1575618709 2447 16484 7172 10819 5243 1244 7194 279 0 0 49
1575618836 2454 16484 7172 10819 5243 1244 7194 279 0 0 49
1575618924 2454 16484 7172 10819 5243 1244 7194 279 0 0 49
1575618988 2454 16484 7172 10819 5243 1244 7194 279 0 0 49
1575619681 2468 16484 7172 10819 5243 1244 7194 279 0 0 49
1575619919 2472 16484 7172 10819 5243 1244 7194 279 0 0 49
1575620064 2472 16484 7172 10819 5243 1244 7194 279 0 0 49
1575620415 2472 16518 7172 10819 5243 1244 7194 279 0 0 49
1575620466 2472 16518 7172 10819 5243 1244 7194 279 0 0 49
1575620566 2474 16518 7172 10819 5243 1244 7194 279 0 0 49
1575620594 2476 16518 7172 10819 5243 1244 7194 279 0 0 49
1575620626 2476 16518 7172 10819 5243 1244 7194 279 0 0 49
1575620820 2476 16518 7172 10819 5243 1244 7194 279 0 0 49
1575621112 2477 16518 7172 10819 5243 1244 7194 279 0 0 49
1575621255 2481 16518 7172 10819 5243 1244 7194 279 0 0 49
1575621821 2482 16518 7172 10819 5243 1244 7194 279 0 0 49
1575623139 2485 16518 7172 10819 5243 1244 7194 279 0 0 49
1575902577 2485 16640 7172 10819 5243 1244 7194 279 0 0 49
1575902705 2485 16641 7172 10819 5243 1244 7194 279 0 0 49
1575902988 2485 16641 7172 10819 5243 1244 7194 279 0 0 49
1575914318 2485 16826 7172 10819 5243 1244 7194 279 0 0 49
1575916712 2485 17001 7172 10819 5243 1244 7194 279 0 0 49
1575976815 2485 17148 7172 10819 5243 1244 7194 279 0 0 49
1575988342 2485 17263 7172 10819 5243 1244 7194 279 0 0 49
1575989062 2485 17271 7172 10819 5243 1244 7194 279 0 0 49
1576069305 2486 17271 7172 10819 5243 1244 7194 279 0 0 49
1576078151 2486 17271 7172 10819 5427 1244 7194 279 0 0 49
1576083463 2486 17271 7172 10819 5427 1244 7194 279 0 0 49
1576086844 2486 17350 7172 10819 5427 1244 7194 279 0 0 49
1576142540 2486 17350 7172 10819 5607 1244 7194 279 0 0 49
1576145917 2486 17486 7172 10819 5607 1244 7194 279 0 0 49
1576146136 2486 17489 7172 10819 5607 1244 7194 279 0 0 49
1576146626 2486 17489 7172 10819 5607 1244 7194 279 0 0 49
1576152188 2486 17600 7172 10819 5607 1244 7194 279 0 0 49
1576153042 2486 17625 7172 10819 5607 1244 7194 279 0 0 49
1576156091 2486 17641 7172 10819 5607 1244 7194 279 0 0 49
1576166825 2486 17641 7172 10819 5607 1244 7194 279 0 0 49
1576179508 2486 17641 7172 10819 5607 1244 7194 279 0 0 49
1576223558 2489 17641 7172 10819 5607 1244 7194 279 0 0 49
1576223873 2489 17641 7172 10819 5607 1244 7194 279 0 0 49
1576224799 2512 17641 7172 10819 5607 1244 7194 279 0 0 49
1576225777 2532 17641 7172 10819 5607 1244 7194 279 0 0 49
1576227265 2532 17641 7172 10819 5607 1244 7194 279 0 0 49
1576239655 2532 17766 7172 10819 5607 1244 7194 279 0 0 49
1576239687 2532 17767 7172 10819 5607 1244 7194 279 0 0 49
1576239735 2532 17767 7172 10819 5607 1244 7194 279 0 0 49
1576239882 2532 17769 7172 10819 5607 1244 7194 279 0 0 49
1576240212 2532 17769 7172 10819 5607 1244 7194 279 0 0 49
1576241252 2532 17859 7172 10819 5607 1244 7194 279 0 0 49
1576520636 2532 17934 7172 10819 5607 1244 7194 279 0 0 49
1576520952 2532 17935 7172 10819 5607 1244 7194 279 0 0 49
1576588281 29148 17935 7172 10819 5607 1244 7194 279 0 0 49
1576601142 29148 17935 7172 10819 5735 1244 7194 279 0 0 49
1576665712 29149 17935 7172 10819 5735 1244 7194 279 0 0 49
1576669440 29149 17935 7172 10819 5735 1244 7194 279 0 0 49
1576670545 29152 17935 7172 10819 5735 1244 7194 279 0 0 49
1576670901 29153 17935 7172 10819 5735 1244 7194 279 0 0 49
1576671110 29154 17935 7176 10819 5735 1244 7194 279 0 0 49
1576672121 29178 17935 7176 10819 5735 1244 7194 279 0 0 49
1576673333 29179 17935 7176 10819 5735 1244 7194 279 0 0 49
1576673756 29179 17935 7176 10819 5735 1244 7194 279 0 0 49
1576676219 29183 17935 7176 10819 5735 1244 7194 279 0 0 49
1576678210 29183 17935 7176 10819 5735 2294 7194 279 0 0 49
1576680443 29183 17935 7176 10819 5800 2294 7194 279 0 0 49
1576683131 29183 18083 7176 10819 5800 2294 7194 279 0 0 49
1576683158 29183 18083 7176 10819 5800 2294 7194 279 0 0 49
1576683257 29183 18084 7176 10819 5800 2294 7194 279 0 0 49
1576685843 29183 18154 7176 10819 5800 2294 7194 279 0 0 49
1576687749 29183 18171 7176 10819 5800 2294 7194 279 0 0 49
1576687764 29183 18171 7176 10819 5800 2294 7530 279 0 0 49
1576687810 29183 18171 7176 10819 5800 2294 7550 279 0 0 49
1576687913 29183 18171 7176 10819 5800 2294 7550 279 0 0 49
1576688088 29183 18171 7176 10819 5800 2294 7550 279 0 0 49
1576688269 29183 18179 7176 10819 5800 2294 7550 279 0 0 49
1576689570 29183 18269 7176 10819 5800 2294 7550 279 0 0 49
1576691975 29183 18290 7176 10819 5800 2294 7550 279 0 0 49
1576694471 29183 18290 7176 10819 5800 2294 7602 279 0 0 49
1576697858 29183 18319 7176 10819 5800 2294 7602 279 0 0 49
1576697964 29183 18319 7176 10819 5800 2294 7602 279 0 0 49
1576743340 29183 18345 7176 10819 5800 2294 7602 279 0 0 49
1576745088 29183 18468 7176 10819 5800 2294 7602 279 0 0 49
1576751366 40951 18468 7176 10819 5800 2294 7602 279 0 0 49
1576751494 40951 18468 7176 10819 5800 2294 7602 279 0 0 49
1576752232 40951 18638 7176 10819 5800 2294 7602 279 0 0 49
1576752259 40951 18638 7176 10819 5800 2294 7602 279 0 0 49
1576752453 40951 18638 7176 10819 5800 2294 7608 279 0 0 49
1576753401 41002 18638 7176 10819 5800 2294 7608 279 0 0 49
1576753494 41002 18638 7176 10819 5800 2294 7608 279 0 46 49
1576753531 41002 18638 7176 10819 5800 2294 7656 279 0 46 49
1576753631 41002 18638 7176 10819 5800 2294 7656 279 0 46 49
1576754936 41002 18638 7176 10819 5800 2294 7656 279 0 165 49
1576754998 41002 18911 7176 10819 5800 2294 7656 279 0 165 49
1576755127 41002 18924 7176 10819 5800 2294 7656 279 0 165 49
1576755575 43988 18924 7176 10819 5800 2294 7656 279 0 165 49
1576755802 43988 18924 7176 10819 5800 2294 7656 279 0 165 49
1576759850 48050 18924 7176 10819 5800 2294 7656 279 0 165 49
1576760057 48050 18995 7176 10819 5800 2294 7656 279 0 165 49
1576760069 48050 18995 7176 10819 5800 2294 7656 279 0 165 49
1576760326 48050 19040 7176 10819 5800 2294 7656 279 0 165 49
1576760881 48050 19040 7176 10819 5800 2333 7656 279 0 165 49
1576762395 48050 19040 7176 10819 5800 2343 7656 279 0 165 49
1576762408 48050 19106 7176 10819 5800 2343 7656 279 0 165 49
1576762415 48050 19106 7176 10819 5800 2343 7656 279 0 165 49
1576762581 48050 19106 7176 10819 5800 2344 7656 279 0 165 49
1576773019 48050 19106 7176 10819 5800 2344 7656 279 0 165 49
1576773127 48058 19106 7176 10819 5800 2344 7656 279 0 165 49
1576773550 48058 19113 7176 10819 5800 2344 7656 279 0 165 49
1576773564 48069 19113 7176 10819 5800 2344 7656 279 0 165 49
1576773575 48069 19113 7176 10819 5800 2344 7656 279 0 165 49
1576773586 48069 19113 7176 10819 5800 2344 7656 279 0 165 49
1576773691 48077 19113 7176 10819 5800 2344 7656 279 0 165 49
1576775653 48176 19113 7176 10819 5800 2344 7656 279 0 165 49
1576775786 48182 19113 7176 10819 5800 2344 7656 279 0 165 49
1576776466 49913 19113 7176 10819 5800 2344 7656 279 0 165 49
1576777118 49914 19113 7176 10819 5800 2344 7656 279 0 165 49
1576780698 49921 19113 7176 10819 5800 2344 7656 279 0 165 49
1576780748 52917 19113 7176 10819 5800 2344 7656 279 0 165 49
1576781046 52917 19113 7176 10819 5800 2344 7656 279 0 165 49
1576826483 52917 19113 7181 10819 5800 2344 7656 279 0 165 49
1576828575 52917 19115 7181 10819 5800 2344 7656 279 0 165 49
1576829006 52928 19115 7181 10819 5800 2344 7656 279 0 165 49
1576829702 52932 19115 7181 10819 5800 2344 7656 279 0 165 49
1576831830 53041 19115 7181 10819 5800 2344 7656 279 0 165 49
1576832576 53041 19115 7181 10819 5800 2344 7688 279 0 165 49
1576832757 53134 19115 7181 10819 5800 2344 7688 279 0 165 49
1576832783 53134 19115 7181 10819 5800 2344 7688 279 0 165 49
1576833239 53134 19115 7181 10819 5800 2344 7688 279 0 165 49
1576834969 53141 19115 7181 10819 5800 2344 7688 279 0 165 49
1578335804 53672 19115 7181 10819 5800 2344 7688 279 0 165 49
1578406994 53672 19115 7181 10819 5888 2344 7688 279 0 165 49
1578407704 53672 19115 7181 10819 5890 2344 7688 279 0 165 49
1578409434 53672 19115 7181 10819 5899 2344 7688 279 0 165 49
1578409547 53672 19115 7181 10819 5899 2344 7688 279 0 165 49
1578415192 53672 19115 7181 10819 5966 2344 7688 279 0 165 49
1578415273 53672 19115 7181 10819 5966 2344 7688 279 0 165 49
1578493869 53672 19115 7242 10819 5966 2344 7688 279 0 165 49
1578494836 53672 19115 7242 10819 6077 2344 7688 279 0 165 49
1578495231 53672 19115 7242 10819 6083 2344 7688 279 0 165 49
1578498116 53672 19115 7242 10819 6148 2344 7688 279 0 165 49
1578504410 53672 19115 7242 10819 6148 2344 7688 279 0 165 49
1578506465 53672 19115 7373 10819 6148 2344 7688 279 0 165 49
1578508835 53672 19115 7411 10819 6148 2344 7688 279 0 165 49
1578509734 53672 19115 7411 10819 6266 2344 7688 279 0 165 49
1578509816 53672 19115 7433 10819 6266 2344 7688 279 0 165 49
1578514052 53672 19115 7433 10819 7280 2344 7688 279 0 165 49
1578527257 53672 19115 7433 10819 7280 2344 7688 279 0 165 49
1578527279 53672 19115 7433 10819 7280 2344 7688 279 0 165 49
1578527537 53672 19115 7433 10819 7280 2344 7688 279 0 165 49
1578527883 53672 19115 7433 10819 7391 2344 7688 279 0 165 49
1578528190 53672 19115 7433 10819 7391 2344 7688 279 0 165 49
1578528445 53672 19115 7433 10819 7391 2344 7688 279 0 165 49
1578528640 53672 19115 7433 10819 7391 2344 7688 279 0 165 49
1578528664 53672 19115 7433 10819 7391 2344 7688 279 0 165 49
1578534223 53672 19115 7433 10819 7456 2344 7688 279 0 165 49
1578534306 53672 19115 7433 10819 7456 2344 7688 279 0 165 49
1578561158 53709 19115 7433 10819 7456 2344 7688 279 0 165 49
1578561238 53710 19115 7433 10819 7456 2344 7688 279 0 165 49
1578561302 53724 19115 7433 10819 7456 2344 7688 279 0 165 49
1578561508 54170 19115 7433 10819 7456 2344 7688 279 0 165 49
1578561555 54265 19115 7433 10819 7456 2344 7688 279 0 165 49
1578561680 54265 19115 7433 10819 7456 2344 7688 279 0 165 49
1578562501 54265 19115 7552 10819 7456 2344 7688 279 0 165 49
1578562778 54265 19115 7552 10819 7456 2344 7688 279 0 165 49
1578562814 54265 19115 7552 10819 7456 2344 7688 279 0 165 49
1578563154 54265 19115 7559 10819 7456 2344 7688 279 0 165 49
1578566136 54359 19115 7559 10819 7456 2344 7688 279 0 165 49
1578566170 54368 19115 7559 10819 7456 2344 7688 279 0 165 49
1578566666 54547 19115 7559 10819 7456 2344 7688 279 0 165 49
1578566890 54547 19115 7559 10819 7456 2344 7688 279 0 165 49
1578567293 64955 19115 7559 10819 7456 2344 7688 279 0 165 49
1578568203 64955 19115 7559 10819 7456 3332 7688 279 0 165 49
1578568317 64955 19115 7559 10819 7456 4088 7688 279 0 165 49
1578574762 64955 19115 8165 10819 7456 4088 7688 279 0 165 49
1578574984 64955 19115 8165 10819 7456 4088 7688 279 0 165 49
1578577704 64955 19115 8242 10819 7456 4088 7688 279 0 165 49
1578580182 64955 19115 8258 10819 7456 4088 7688 279 0 165 49
1578586047 64955 19115 8284 10819 7456 4088 7688 279 0 165 49
1578595181 64955 19115 8284 10819 7456 4088 7688 279 0 165 49
1578596980 64955 19115 8284 10827 7456 4088 7688 279 0 165 49
1578597530 64955 19115 8284 10830 7456 4088 7688 279 0 165 49
1578600456 64955 19115 8284 10936 7456 4088 7688 279 0 165 49
1578604811 64955 19115 8284 10966 7456 4088 7688 279 0 165 49
1578651308 64955 19115 8284 10966 7456 4088 8822 279 0 165 49
1578651377 64955 19115 8317 10966 7456 4088 8822 279 0 165 49
1578655735 64955 19115 8317 10966 7499 4088 8822 279 0 165 49
1578656341 64955 19115 8317 10966 7522 4088 8822 279 0 165 49
1578656468 64955 19115 8317 10966 7522 4088 8822 279 0 165 49
1578662159 64955 19115 8317 10966 7598 4088 8822 279 0 165 49
1578687049 64955 19115 8317 10966 7719 4088 8822 279 0 165 49
1578843723 64955 19115 8317 10966 7719 4088 8822 279 0 165 49
1578857019 64955 19115 8317 11149 7719 4088 8822 279 0 165 49
1578863669 64955 19115 8317 11423 7719 4088 8822 279 0 165 49
1578940642 65552 19115 8317 11423 7719 4088 8822 279 0 165 49
1578941970 66020 19115 8317 11423 7719 4088 8822 279 0 165 49
1579032123 66020 19115 8403 11423 7719 4088 8822 279 0 165 49
1579034954 66020 19115 8403 12372 7719 4088 8822 279 0 165 49
1579037537 66020 19115 8403 12430 7719 4088 8822 279 0 165 49
1579083241 66020 19115 8431 12430 7719 4088 8822 279 0 165 49
1579085157 66028 19115 8431 12430 7719 4088 8822 279 0 165 49
1579085271 66036 19115 8431 12430 7719 4088 8822 279 0 165 49
1579086077 66039 19115 8431 12430 7719 4088 8822 279 0 165 49
1579086156 66043 19115 8431 12430 7719 4088 8822 279 0 165 49
1579087023 66061 19115 8431 12430 7719 4088 8822 279 0 165 49
1579087980 66075 19115 8431 12430 7719 4088 8822 279 0 165 49
1579088129 66075 19115 8518 12430 7719 4088 8822 279 0 165 49
1579093492 66457 19115 8518 12430 7719 4088 8822 279 0 165 49
1579093699 66465 19115 8518 12430 7719 4088 8822 279 0 165 49
1579093784 66465 19115 8518 12430 7719 4088 8822 279 0 165 49
1579094219 66470 19115 8518 12430 7719 4088 8822 279 0 165 49
1579094594 66470 19115 8571 12430 7719 4088 8822 279 0 165 49
1579095157 66475 19115 8571 12430 7719 4088 8822 279 0 165 49
1579095313 66477 19115 8571 12430 7719 4088 8822 279 0 165 49
1579095474 66478 19115 8571 12430 7719 4088 8822 279 0 165 49
1579095870 66486 19115 8571 12430 7719 4088 8822 279 0 165 49
1579096130 66692 19115 8571 12430 7719 4088 8822 279 0 165 49
1579096326 66692 19115 8571 12430 7719 4088 8822 279 0 165 49
1579096414 66692 19115 8571 12430 7719 4088 8822 279 0 165 49
1579096647 66692 19115 8571 12430 7719 4088 8822 279 0 165 49
1579096955 66692 19115 8571 12430 7719 4088 8822 279 0 165 49
1579097014 66702 19115 8571 12430 7719 4088 8822 279 0 165 49
1579097184 67004 19115 8571 12430 7719 4088 8822 279 0 165 49
1579097380 67006 19115 8571 12430 7719 4088 8822 279 0 165 49
1579097555 67018 19115 8571 12430 7719 4088 8822 279 0 165 49
1579097665 67020 19115 8571 12430 7719 4088 8822 279 0 165 49
1579097962 67024 19115 8571 12430 7719 4088 8822 279 0 165 49
1579098121 67033 19115 8571 12430 7719 4088 8822 279 0 165 49
1579098128 67182 19115 8571 12430 7719 4088 8822 279 0 165 49
1579098191 67194 19115 8571 12430 7719 4088 8822 279 0 165 49
1579098196 67203 19115 8571 12430 7719 4088 8822 279 0 165 49
1579099718 67203 19115 8571 12430 7798 4088 8822 279 0 165 49
1579108163 67203 19115 8571 13164 7798 4088 8822 279 0 165 49
1579108742 67203 19115 8571 13164 7798 4088 8822 279 0 165 49
1579110017 67203 19115 8571 13214 7798 4088 8822 279 0 165 49
1579111491 67203 19115 8571 13252 7798 4088 8822 279 0 165 49
1579113555 67203 19115 8571 13331 7798 4088 8822 279 0 165 49
1579116951 67203 19115 8573 13331 7798 4088 8822 279 0 165 49
1579129227 67203 19115 8665 13331 7798 4088 8822 279 0 165 49
1579129884 67203 19115 8665 13331 7798 4088 8822 279 0 165 49
1579131162 67203 19115 8679 13331 7798 4088 8822 279 0 165 49
1579167034 67207 19115 8679 13331 7798 4088 8822 279 0 165 49
1579168796 67207 19115 8679 13331 7798 4088 8822 279 0 165 49
1579169963 68363 19115 8688 13331 7798 4088 8822 279 0 165 49
1579170284 68363 19115 8688 13331 7798 4088 8822 279 0 165 49
1579170958 68453 19115 8688 13331 7798 4088 8822 279 0 165 49
1579171063 68460 19115 8688 13331 7798 4088 8822 279 0 165 49
1579171143 68467 19115 8688 13331 7798 4088 8822 279 0 165 49
1579172451 68534 19115 8688 13331 7798 4088 8822 279 0 165 49
1579172959 68550 19115 8688 13331 7798 4088 8822 279 0 165 49
1579172970 74147 19115 8688 13331 7798 4088 8822 279 0 165 49
1579173003 74147 19115 8688 13331 7798 4088 8822 279 0 165 49
1579173068 74147 19115 8716 13331 7798 4088 8822 279 0 165 49
1579173451 74148 19115 8716 13331 7798 4088 8822 279 0 165 49
1579173861 74158 19115 8716 13331 7798 4088 8822 279 0 165 49
1579174799 74163 19115 8716 13331 7798 4088 8822 279 0 165 49
1579175155 74165 19115 8716 13331 7798 4088 8822 279 0 165 49
1579175189 74169 19115 14470 13331 7798 4088 8883 279 0 165 49
1579175545 74169 19115 15192 13331 7798 4088 8883 279 0 165 49
1579180876 74169 19115 15220 13331 7798 4088 8883 279 0 165 49
1579182683 74169 19115 15220 13331 7798 4093 8883 279 0 165 49
1579182724 74169 19115 15220 13331 7798 4690 8883 279 0 165 49
1579183600 74169 19115 15220 13331 7798 4815 8883 279 0 165 49
1579183672 74169 19115 15220 13331 7798 4815 8883 279 0 165 49
1579183735 74169 19115 15220 13331 7798 4872 8883 279 0 165 49
1579183825 74169 19115 15220 13331 7798 4872 8883 279 0 165 49
1579188930 74169 19115 15220 13331 7798 4872 8937 279 0 165 49
1579189795 74169 19115 15220 13334 7798 4872 8937 279 0 165 49
1579189799 74169 19115 15220 13335 7798 4872 8937 279 0 165 49
1579189816 74169 19115 15220 13335 7798 4872 8937 279 0 165 49
1579189903 74169 19115 15220 13335 7798 4872 8937 279 0 165 49
1579190016 74169 19115 15220 13335 7798 4872 8937 279 0 165 49
1579191739 74169 19115 15220 13335 7812 4872 8937 279 0 165 49
1579192612 74169 19115 15220 13335 7823 4872 8937 279 0 165 49
1579196253 74169 19115 15220 13335 7823 4947 8937 279 0 165 49
1579196348 74169 19115 15220 13335 7823 4947 8937 279 0 165 49
1579196763 74169 19115 15220 13335 7823 4947 8937 279 0 165 49
1579196777 74169 19115 15220 13335 7823 4947 8937 279 0 165 49
1579196933 74169 19115 15220 13336 7823 4947 8937 279 0 165 49
1579196971 74169 19115 15220 13336 7823 4947 8937 279 0 165 49
1579197295 74169 19115 15220 13337 7823 4947 8937 279 0 165 49
1579205957 74169 19115 15220 13337 7836 4947 8937 279 0 165 49
1579206107 74169 19115 15220 13337 7839 4947 8937 279 0 165 49
1579206711 74169 19115 15220 13337 7839 4947 8937 279 0 165 49
1579211715 76242 19115 15220 13337 7839 4947 8937 279 0 165 49
1579211781 76245 19115 15220 13337 7839 4947 8937 279 0 165 49
1579212221 76246 19115 15220 13337 7839 4947 8937 279 0 165 49
1579212252 76386 19115 15220 13337 7839 4947 8937 279 0 165 49
1579242865 76389 19115 15220 13337 7839 4947 8937 279 0 165 49
1579243595 76408 19115 15220 13337 7839 4947 8937 279 0 165 49
1579247760 76408 19115 15234 13337 7839 4947 8937 279 0 165 49
1579248443 79010 19115 15234 13337 7839 4947 8937 279 0 165 49
1579250840 79010 19115 15253 13337 7839 4947 8937 279 0 165 49
1579251565 79010 19115 15253 13337 7839 4947 8937 279 0 165 49
1579251604 79010 19115 16150 13337 7839 4947 8937 279 0 165 49
1579251622 79010 19115 16150 13337 7839 4947 8937 279 0 165 49
1579547151 79010 19115 16185 13337 7839 4947 8937 279 0 165 49
1579547260 79010 19115 16185 13337 7839 4947 9255 279 0 165 49
1579724364 79010 19115 16185 13406 7839 4947 9255 279 0 165 49
